DATA_LANCAMENTO_OBRA,TITULO_ORIGINAL,TIPO_OBRA,PAIS_OBRA,CPB_ROE,PUBLICO_TOTAL,RENDA_TOTAL,RAZAO_SOCIAL_DISTRIBUIDORA,REGISTRO_DISTRIBUIDORA,CNPJ_DISTRIBUIDORA
2024-03-28,JUNIPER,FICÇÃO,NOVA ZELÂNDIA,E2400080900000,4299.0,78633.99,PROVIDENCE DISTRIBUIDORA DE FILMES LTDA - EPP,12443.0,08.656.129/0001-64
2024-03-28,JANGO NO EXÍLIO,DOCUMENTÁRIO,BRASIL,B2300201800000,1073.0,13525.1,SYNAPSE BRAZIL PRODUCTION AND DISTRIBUTION LTDA,277.0,02.185.369/0001-41
2024-03-27,HATE TO LOVE: NICKELBACK,DOCUMENTÁRIO,CANADÁ,E2400085100000,918.0,20519.2,UNITED CINEMAS INTERNATIONAL BRASIL LTDA.,749.0,01.289.530/0001-64
2024-03-21,THE FIRST DAY OF MY LIFE,FICÇÃO,ITÁLIA,E2400053500000,3478.0,63301.81,PROVIDENCE DISTRIBUIDORA DE FILMES LTDA - EPP,12443.0,08.656.129/0001-64
2024-03-21,KUNG FU PANDA 4,ANIMAÇÃO,ESTADOS UNIDOS,E2400009900000,2140577.0,42525347.1,WARNER BROS. (SOUTH) INC.,265.0,33.015.827/0001-28
2024-03-21,MORCEGO NEGRO,DOCUMENTÁRIO,BRASIL,B2300099200000,984.0,11681.46,TERRA FIRME PRODUÇÕES CINEMATOGRÁFICAS LTDA,13354.0,09.260.004/0001-83
2024-03-21,SAUDOSA MALOCA,FICÇÃO,BRASIL,B2300551000000,20837.0,364311.77,ELO AUDIOVISUAL SERVIÇOS LTDA,5672.0,07.700.630/0001-18
2024-03-21,RIEN À PERDRE,FICÇÃO,FRANÇA,E2400054200000,38.0,459.15,TAG CULTURAL DISTRIBUIDORA DE FILMES LTDA,173.0,03.599.148/0001-82
2024-03-14,IMAGINARY,FICÇÃO,ESTADOS UNIDOS,E2400036900000,176690.0,3367038.29,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2024-03-14,LUPICÍNIO RODRIGUES POR EDUARDO CANTO E ROBERTO MENESCAL,VÍDEOMUSICAL,BRASIL,B1402426800000,207.0,2545.37,O2 PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA.,63.0,67.431.718/0001-03
2024-03-14,LUPICÍNIO RODRIGUES - CONFISSÕES DE UM SOFREDOR,DOCUMENTÁRIO,BRASIL,B2300401000000,1675.0,22938.14,O2 PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA.,63.0,67.431.718/0001-03
2024-03-14,LILITH,FICÇÃO,BRASIL,B2300408500000,617.0,6883.84,PROVIDENCE DISTRIBUIDORA DE FILMES LTDA - EPP,12443.0,08.656.129/0001-64
2024-03-14,YOUSSEF SALEM A DU SUCCÈS,FICÇÃO,FRANÇA,E2400057000000,1246.0,23853.98,BONFILM PRODUÇÃO E DISTRIBUIÇÃO AUDIOVISUAL LTDA,14462.0,10.383.039/0001-99
2024-03-14,ONE LIFE,FICÇÃO,INGLATERRA,E2300569900000,104201.0,2855910.47,DIAMOND FILMS DO BRASIL PRODUÇÃO E DISTRIBUIÇÃO AUDIOVISUAL LTDA.,22724.0,17.095.184/0001-13
2024-03-14,VIVER MAL,FICÇÃO,FRANÇA,E2300387500000,182.0,3274.59,ZETA FILMES LTDA,22936.0,02.469.679/0001-98
2024-03-14,KURU OTLAR ÜSTÜNE,FICÇÃO,TURQUIA,E2300533900000,2838.0,46521.15,TAG CULTURAL DISTRIBUIDORA DE FILMES LTDA,173.0,03.599.148/0001-82
2024-03-11,VOCAL LIVRE (TEMPO)RAL AO VIVO,VÍDEOMUSICAL,BRASIL,B2400047700000,2687.0,78423.4,AM DE MORAIS PRODUCOES E EVENTOS,51361.0,13.489.036/0001-22
2024-03-07,LES FILLES D'OLFA,DOCUMENTÁRIO,ALEMANHA,E2400053400000,1531.0,23559.39,SYNAPSE BRAZIL PRODUCTION AND DISTRIBUTION LTDA,277.0,02.185.369/0001-41
2024-03-07,THE IRON CLAW,FICÇÃO,ESTADOS UNIDOS,E2400016800000,11896.0,291412.88,ANTONIO FERNANDES FILMES LTDA,532.0,02.668.665/0001-01
2024-03-07,NO WAY UP,FICÇÃO,REINO UNIDO,E2300527300000,173143.0,3289669.88,DIAMOND FILMS DO BRASIL PRODUÇÃO E DISTRIBUIÇÃO AUDIOVISUAL LTDA.,22724.0,17.095.184/0001-13
2024-03-07,LEAVE,FICÇÃO,NORUEGA,E2300467900000,41542.0,837873.24,PLAYARTE PICTURES ENTRETENIMENTOS LTDA.,443.0,00.943.231/0001-39
2024-03-07,O ÚLTIMO ANIMAL,FICÇÃO,PORTUGAL,E2400030600000,440.0,5920.0,CINECOLOR DO BRASIL LTDA,2631.0,05.332.959/0001-48
2024-03-07,UTOPIA TROPICAL,DOCUMENTÁRIO,BRASIL,B2300363900000,576.0,9599.66,O2 PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA.,63.0,67.431.718/0001-03
2024-03-07,APAIXONADA,FICÇÃO,BRASIL,B2400036500000,17019.0,343673.31,WMIX DISTRIBUIDORA LTDA.,1935.0,03.918.609/0001-32
2024-03-07,20 DNIV U MARIUPOLI,DOCUMENTÁRIO,UCRÂNIA,E2400053600000,2315.0,38316.81,SYNAPSE BRAZIL PRODUCTION AND DISTRIBUTION LTDA,277.0,02.185.369/0001-41
2024-03-07,OS FAROFEIROS 2,FICÇÃO,BRASIL,B2400012600000,1911586.0,36438848.98,FREESPIRIT DISTRIBUIDORA DE FILMES LTDA.,4904.0,07.616.202/0001-01
2024-03-07,ALL OF US STRANGERS,FICÇÃO,ESTADOS UNIDOS,E2300511000000,21219.0,443070.83,THE WALT DISNEY COMPANY (BRASIL) LTDA.,18398.0,73.042.962/0001-87
2024-02-29,THE SNOW QUEEN AND THE PRINCESS,ANIMAÇÃO,RÚSSIA,E2400035400000,1307.0,23035.09,PLAYARTE PICTURES ENTRETENIMENTOS LTDA.,443.0,00.943.231/0001-39
2024-02-29,THE RETIREMENT PLAN,FICÇÃO,CANADÁ,E2300333600000,992.0,18228.71,A2 DISTRIBUIDORA DE FILMES LTDA EPP,34811.0,18.338.912/0001-33
2024-02-29,"IO, CAPITANO",FICÇÃO,BÉLGICA,E2400051900000,8637.0,136402.07,PROVIDENCE DISTRIBUIDORA DE FILMES LTDA - EPP,12443.0,08.656.129/0001-64
2024-02-29,LA SIRVIENTA,FICÇÃO,ESPANHA,E2400037000000,2264.0,38316.02,AM DE MORAIS PRODUCOES E EVENTOS,51361.0,13.489.036/0001-22
2024-02-29,AMANHÃ,DOCUMENTÁRIO,BRASIL,B2200397500000,90.0,1213.79,DESCOLONIZA FILMES E PRODUCOES ARTISTICAS EIRELI,43301.0,33.427.044/0001-51
2024-02-29,DUNE: PART TWO,FICÇÃO,ESTADOS UNIDOS,E2300354600000,1592720.0,37761022.35,WARNER BROS. (SOUTH) INC.,265.0,33.015.827/0001-28
2024-02-29,THE TEACHER´S LOUNGE,FICÇÃO,ALEMANHA,E2400047000000,12374.0,253315.49,COLUMBIA TRISTAR FILMES DO BRASIL LTDA,84.0,00.979.601/0001-98
2024-02-29,LAND OF BAD,FICÇÃO,ESTADOS UNIDOS,E2400002900000,142690.0,2425063.09,WMIX DISTRIBUIDORA LTDA.,1935.0,03.918.609/0001-32
2024-02-22,CEDO DEMAIS,FICÇÃO,BRASIL,B2300486200000,366.0,4368.8,THE WALT DISNEY COMPANY (BRASIL) LTDA.,18398.0,73.042.962/0001-87
2024-02-22,PERFECT DAYS,FICÇÃO,ALEMANHA,E2300581500000,94217.0,1873465.77,O2 PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA.,63.0,67.431.718/0001-03
2024-02-22,FOGARÉU,FICÇÃO,BRASIL,B2300051700000,121.0,1320.0,LUDWIG MAIA ARTHOUSE DISTRIBUIDORA DE FILMES LTDA,22808.0,05.249.852/0001-30
2024-02-22,DEMON SLAYER: KIMETSU NO YAIBA – TO THE HASHIRA TRAINING,ANIMAÇÃO,JAPÃO,E2400016700000,387485.0,5377368.55,COLUMBIA TRISTAR FILMES DO BRASIL LTDA,84.0,00.979.601/0001-98
2024-02-22,THE BOY AND THE HERON,ANIMAÇÃO,JAPÃO,E2400004400000,437148.0,7090624.92,SA DISTRIBUIDORA DE CONTEÚDO AUDIOVISUAL LTDA,45604.0,33.356.343/0001-42
2024-02-22,LEVANTE,FICÇÃO,BRASIL,B2300535000000,2939.0,34161.73,LIRA FILMES PRODUÇÕES LTDA ME,28406.0,21.054.261/0001-64
2024-02-22,BLUE WHALE,FICÇÃO,RÚSSIA,E2400009800000,103481.0,1329853.46,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2024-02-22,FERRARI,FICÇÃO,ESTADOS UNIDOS,E2300498900000,267465.0,5147575.13,DIAMOND FILMS DO BRASIL PRODUÇÃO E DISTRIBUIÇÃO AUDIOVISUAL LTDA.,22724.0,17.095.184/0001-13
2024-02-15,MASHA AND THE BEAR - TWICE THE FUN,ANIMAÇÃO,RÚSSIA,E2400003000000,164820.0,2751638.39,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2024-02-15,BIS ANS ENDE DER NACHT,FICÇÃO,ALEMANHA,E2400002800000,65.0,772.07,TAG CULTURAL DISTRIBUIDORA DE FILMES LTDA,173.0,03.599.148/0001-82
2024-02-15,HORIZONTE,FICÇÃO,BRASIL,B2300126400000,231.0,4878.19,A2 DISTRIBUIDORA DE FILMES LTDA EPP,34811.0,18.338.912/0001-33
2024-02-15,BOB MARLEY: ONE LOVE,FICÇÃO,ESTADOS UNIDOS,E2300561500000,1266703.0,22729467.79,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA,169.0,27.654.722/0001-16
2024-02-15,THE ZONE OF INTEREST,FICÇÃO,ESTADOS UNIDOS,E2300522600000,187667.0,3859640.82,DIAMOND FILMS DO BRASIL PRODUÇÃO E DISTRIBUIÇÃO AUDIOVISUAL LTDA.,22724.0,17.095.184/0001-13
2024-02-14,MADAME WEB,FICÇÃO,ESTADOS UNIDOS,E2300503800000,1130056.0,18334326.35,COLUMBIA TRISTAR FILMES DO BRASIL LTDA,84.0,00.979.601/0001-98
2024-02-08,MONEYBOYS,FICÇÃO,ÁUSTRIA,E2400007000000,1291.0,18976.64,PROVIDENCE DISTRIBUIDORA DE FILMES LTDA - EPP,12443.0,08.656.129/0001-64
2024-02-08,"ERNEST ET CÉLESTINE, LE VOYAGE EN CHARABIE",ANIMAÇÃO,FRANÇA,E2400020000000,783.0,11895.89,BONFILM PRODUÇÃO E DISTRIBUIÇÃO AUDIOVISUAL LTDA,14462.0,10.383.039/0001-99
2024-02-08,TOUT LE MONDE AIME JEANNE,FICÇÃO,FRANÇA,E2400003100000,1125.0,23640.7,TAG CULTURAL DISTRIBUIDORA DE FILMES LTDA,173.0,03.599.148/0001-82
2024-02-08,THE COLOR PURPLE,FICÇÃO,ESTADOS UNIDOS,E2300459900000,39318.0,952844.29,WARNER BROS. (SOUTH) INC.,265.0,33.015.827/0001-28
2024-02-08,BAGHEAD,FICÇÃO,REINO UNIDO,E2300539200000,342846.0,5832385.15,WMIX DISTRIBUIDORA LTDA.,1935.0,03.918.609/0001-32
2024-02-01,GATO GALACTICO E O FEITIÇO DO TEMPO,FICÇÃO,BRASIL,B2300330400000,24560.0,557642.58,SYNAPSE BRAZIL PRODUCTION AND DISTRIBUTION LTDA,277.0,02.185.369/0001-41
2024-02-01,POOR THINGS,FICÇÃO,ESTADOS UNIDOS,E2300389100000,743372.0,15758418.9,THE WALT DISNEY COMPANY (BRASIL) LTDA.,18398.0,73.042.962/0001-87
2024-02-01,CUANDO ACECHA LA MALDAD,FICÇÃO,ARGENTINA,E2300568700000,105450.0,2066206.09,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2024-02-01,LOS COLONOS,FICÇÃO,CHILE,E2300568800000,627.0,7877.0,O2 PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA.,63.0,67.431.718/0001-03
2024-02-01,ARGYLLE,FICÇÃO,ESTADOS UNIDOS,E2300489500000,183921.0,3624626.81,WARNER BROS. (SOUTH) INC.,265.0,33.015.827/0001-28
2024-01-31,PET SHOP BOYS DREAMWORLD: THE GREATEST HITS,VÍDEOMUSICAL,INGLATERRA,E2400023100000,1733.0,46566.99,UNITED CINEMAS INTERNATIONAL BRASIL LTDA.,749.0,01.289.530/0001-64
2024-01-25,BIZARROS PEIXES DAS FOSSAS ABISSAIS,ANIMAÇÃO,BRASIL,B2300031800000,2702.0,26380.7,BOULEVARD FILMES LTDA,17484.0,12.126.484/0001-07
2024-01-25,PRÍNCIPE LU E A LENDA DO DRAGÃO,FICÇÃO,BRASIL,B2300550300000,210510.0,3922844.02,H2O DISTRIBUIDORA DE FILMES LTDA,21541.0,15.372.472/0001-42
2024-01-25,PAST LIVES,FICÇÃO,CORÉIA DO SUL,E2300151200000,142605.0,2921028.58,ANTONIO FERNANDES FILMES LTDA,532.0,02.668.665/0001-01
2024-01-25,NAHUEL E O LIVRO MAGICO,ANIMAÇÃO,BRASIL,B2300440200000,80.0,1671.28,RESERVA NACIONAL DISTRIBUIDORA DE FILMES LTDA.,11868.0,08.346.733/0001-94
2024-01-25,SERVIDÃO,DOCUMENTÁRIO,BRASIL,B1800561900000,656.0,8972.38,O2 PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA.,63.0,67.431.718/0001-03
2024-01-25,ANYONE BUT YOU,FICÇÃO,ESTADOS UNIDOS,E2300442300000,2113641.0,38748606.73,COLUMBIA TRISTAR FILMES DO BRASIL LTDA,84.0,00.979.601/0001-98
2024-01-25,TODOS LOS NOMBRES DE DIOS,FICÇÃO,ESPANHA,E2300549500000,7562.0,150763.46,PLAYARTE PICTURES ENTRETENIMENTOS LTDA.,443.0,00.943.231/0001-39
2024-01-25,NOSSO LAR 2 - OS MENSAGEIROS,FICÇÃO,BRASIL,B2300576500000,1649906.0,32370201.76,CINE CAXAMBU LTDA,53644.0,50.552.809/0001-02
2024-01-25,THE BEASTS,FICÇÃO,ESPANHA,E2300550800000,2300.0,31415.24,PROVIDENCE DISTRIBUIDORA DE FILMES LTDA - EPP,12443.0,08.656.129/0001-64
2024-01-25,ANATOMY OF A FALL,FICÇÃO,FRANÇA,E2300448000000,259438.0,5802640.28,DIAMOND FILMS DO BRASIL PRODUÇÃO E DISTRIBUIÇÃO AUDIOVISUAL LTDA.,22724.0,17.095.184/0001-13
2024-01-18,ROBOT DREAMS,FICÇÃO,ESPANHA,E2300551500000,6268.0,100815.5,TAG CULTURAL DISTRIBUIDORA DE FILMES LTDA,173.0,03.599.148/0001-82
2024-01-18,MAL VIVER,FICÇÃO,FRANÇA,E2300387400000,568.0,9701.13,ZETA FILMES LTDA,22936.0,02.469.679/0001-98
2024-01-18,QUEEN ROCK MONTREAL,VÍDEOMUSICAL,CANADÁ,E2300566700000,2904.0,115350.15,UNITED CINEMAS INTERNATIONAL BRASIL LTDA.,749.0,01.289.530/0001-64
2024-01-18,MAY DECEMBER,FICÇÃO,ESTADOS UNIDOS,E2300424900000,95311.0,2431825.71,DIAMOND FILMS DO BRASIL PRODUÇÃO E DISTRIBUIÇÃO AUDIOVISUAL LTDA.,22724.0,17.095.184/0001-13
2024-01-18,NIGHT SWIM,FICÇÃO,ESTADOS UNIDOS,E2300468000000,203898.0,3917444.94,WARNER BROS. (SOUTH) INC.,265.0,33.015.827/0001-28
2024-01-18,O NATAL DO BRUNO ALEIXO,FICÇÃO,PORTUGAL,E2300437100000,128.0,2504.94,RISI FILM BRASIL LTDA.,51664.0,37.914.915/0001-12
2024-01-18,POVO DA FLORESTA,DOCUMENTÁRIO,BRASIL,B2300024000000,104.0,900.0,OLÉ PRODUÇÕES LTDA,15892.0,09.019.897/0001-70
2024-01-18,CONCRETE UTOPIA,FICÇÃO,CORÉIA DO SUL,E2300566600000,27023.0,522866.66,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2024-01-18,TURMA DA MÔNICA JOVEM - REFLEXOS DO MEDO,FICÇÃO,BRASIL,B2400008800000,205312.0,3711770.88,WMIX DISTRIBUIDORA LTDA.,1935.0,03.918.609/0001-32
2024-01-11,PRAIA DA SAUDADE,DOCUMENTÁRIO,BRASIL,B2100301200000,732.0,10457.31,MERCURIO PRODUCOES LTDA,1436.0,04.760.800/0001-61
2024-01-11,THE HOLDOVERS,FICÇÃO,ESTADOS UNIDOS,E2300460500000,75046.0,1865875.01,STARK'S CINEMA E LANCHONETE LTDA.,5465.0,32.917.296/0001-04
2024-01-11,CHAMA A BEBEL,FICÇÃO,BRASIL,B2300502400000,8041.0,149305.83,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2024-01-11,MEAN GIRLS,FICÇÃO,ESTADOS UNIDOS,E2300534000000,441339.0,8583624.58,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA,169.0,27.654.722/0001-16
2024-01-11,THE BEEKEEPER,FICÇÃO,ESTADOS UNIDOS,E2300491300000,293576.0,6218639.75,CINE CAXAMBU LTDA,53644.0,50.552.809/0001-02
2024-01-04,PRISCILLA,FICÇÃO,ESTADOS UNIDOS,E2300508800000,90058.0,2091075.06,O2 PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA.,63.0,67.431.718/0001-03
2024-01-04,WISH,ANIMAÇÃO,ESTADOS UNIDOS,E2300491500000,1986326.0,37665275.63,CINE CAXAMBU LTDA,53644.0,50.552.809/0001-02
2024-01-04,MIGRATION,ANIMAÇÃO,ESTADOS UNIDOS,E2300459300000,1372453.0,25146006.17,CINE CAXAMBU LTDA,53644.0,50.552.809/0001-02
2024-01-04,DOGMAN,FICÇÃO,FRANÇA,E2300423900000,11035.0,230417.89,DIAMOND FILMS DO BRASIL PRODUÇÃO E DISTRIBUIÇÃO AUDIOVISUAL LTDA.,22724.0,17.095.184/0001-13
2024-01-04,IL SOL DELL'AVVENIRE,FICÇÃO,ITÁLIA,E2300511100000,21786.0,398002.14,PROVIDENCE DISTRIBUIDORA DE FILMES LTDA - EPP,12443.0,08.656.129/0001-64
2023-12-28,WILLY WONKA & THE CHOCOLATE FACTORY,FICÇÃO,ESTADOS UNIDOS,E1402797500000,64.0,1580.0,STARK'S CINEMA E LANCHONETE LTDA.,5465.0,32.917.296/0001-04
2023-12-28,MINHA IRMÃ E EU,FICÇÃO,BRASIL,B2300519200000,2299640.0,43736474.2,CINE CAXAMBU LTDA,53644.0,50.552.809/0001-02
2023-12-28,MAMONAS ASSASSINAS O FILME,FICÇÃO,BRASIL,B2300531200000,877957.0,16284531.56,CINE CAXAMBU LTDA,53644.0,50.552.809/0001-02
2023-12-28,ARRÊTE AVEC TES MENSONGES,FICÇÃO,FRANÇA,E2300372800000,2051.0,32598.47,TAG CULTURAL DISTRIBUIDORA DE FILMES LTDA,173.0,03.599.148/0001-82
2023-12-28,LORD OF MISRULES,FICÇÃO,INGLATERRA,E2300441900000,17486.0,328522.04,DIAMOND FILMS DO BRASIL PRODUÇÃO E DISTRIBUIÇÃO AUDIOVISUAL LTDA.,22724.0,17.095.184/0001-13
2023-12-21,RENAISSANCE: A FILM BY BEYONCÉ,VÍDEOMUSICAL,ESTADOS UNIDOS,E2300491200000,164934.0,5894419.86,UNITED CINEMAS INTERNATIONAL BRASIL LTDA.,749.0,01.289.530/0001-64
2023-12-21,THE THREE MUSKETEERS: MILADY,FICÇÃO,ALEMANHA,E2300468200000,21248.0,451961.71,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2023-12-21,PROPRIEDADE,FICÇÃO,BRASIL,B1900126500000,5619.0,57018.64,VITRINE FILMES LTDA,16713.0,11.620.976/0001-83
2023-12-21,IRACEMAS,DOCUMENTÁRIO,BRASIL,B2300148100000,128.0,1381.13,LUDWIG MAIA ARTHOUSE DISTRIBUIDORA DE FILMES LTDA,22808.0,05.249.852/0001-30
2023-12-21,AN CAILÍN CIÚIN,FICÇÃO,IRLANDA,E2300314800000,18038.0,346212.69,TAG CULTURAL DISTRIBUIDORA DE FILMES LTDA,173.0,03.599.148/0001-82
2023-12-21,AQUAMAN AND THE LOST KINGDOM,FICÇÃO,ESTADOS UNIDOS,E2300354500000,3904608.0,77638186.74,CINE CAXAMBU LTDA,53644.0,50.552.809/0001-02
2023-12-16,SEVENTEEN TOUR 'FOLLOW' TO JAPAN: LIVE VIEWING,VÍDEOMUSICAL,CORÉIA DO SUL,E2300549400000,6140.0,215725.0,CINECOLOR DO BRASIL LTDA,2631.0,05.332.959/0001-48
2023-12-14,TÁ ESCRITO,FICÇÃO,BRASIL,B2300408000000,55270.0,1001041.62,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2023-12-14,THE NUTCRACKER AND THE MAGIC FLUTE,ANIMAÇÃO,RÚSSIA,E2300425600000,36601.0,665323.55,PLAYARTE PICTURES ENTRETENIMENTOS LTDA.,443.0,00.943.231/0001-39
2023-12-14,GODZILLA MINUS ONE,FICÇÃO,JAPÃO,E2300479200000,254034.0,4726587.95,SA DISTRIBUIDORA DE CONTEÚDO AUDIOVISUAL LTDA,45604.0,33.356.343/0001-42
2023-12-14,NEXT GOAL WINS,FICÇÃO,ESTADOS UNIDOS,E2300491100000,2511.0,63234.19,THE WALT DISNEY COMPANY (BRASIL) LTDA.,18398.0,73.042.962/0001-87
2023-12-14,LA LIGNE,FICÇÃO,SUÍÇA,E2300494900000,714.0,12770.94,TAG CULTURAL DISTRIBUIDORA DE FILMES LTDA,173.0,03.599.148/0001-82
2023-12-14,UMA CARTA PARA PAPAI NOEL,FICÇÃO,BRASIL,B2300465800000,6224.0,93323.1,PROVIDENCE DISTRIBUIDORA DE FILMES LTDA - EPP,12443.0,08.656.129/0001-64
2023-12-14,THE MEAN ONE,FICÇÃO,ESTADOS UNIDOS,E2300479100000,1319.0,22206.78,A2 DISTRIBUIDORA DE FILMES LTDA EPP,34811.0,18.338.912/0001-33
2023-12-14,LA SOCIEDAD DE LA NIEVE,FICÇÃO,CHILE,E2300467800000,1746.0,25348.25,O2 PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA.,63.0,67.431.718/0001-03
2023-12-14,THE HAUNTING OF THE QUEEN MARY,FICÇÃO,ESTADOS UNIDOS,E2300256000000,61689.0,1156157.09,DIAMOND FILMS DO BRASIL PRODUÇÃO E DISTRIBUIÇÃO AUDIOVISUAL LTDA.,22724.0,17.095.184/0001-13
2023-12-13,DOG DAY AFTERNOON,FICÇÃO,ESTADOS UNIDOS,E1500110400000,31.0,585.0,WARNER BROS. (SOUTH) INC.,265.0,33.015.827/0001-28
2023-12-11,ROSA DE SARON IN CONCERT,VÍDEOMUSICAL,BRASIL,B2300515700000,4995.0,162010.57,AM DE MORAIS PRODUCOES E EVENTOS,51361.0,13.489.036/0001-22
2023-12-07,CIDADE RABAT,FICÇÃO,PORTUGAL,E2300251100000,29.0,259.0,BRETZ FILMES DISTRIBUIDORA E PRODUTORA LTDA - EPP,19243.0,39.079.678/0001-47
2023-12-07,PUAN,FICÇÃO,BRASIL,B2300527400000,5854.0,95500.63,VITRINE FILMES LTDA,16713.0,11.620.976/0001-83
2023-12-07,WONKA,FICÇÃO,ESTADOS UNIDOS,E2300218300000,2248343.0,43352146.65,CINE CAXAMBU LTDA,53644.0,50.552.809/0001-02
2023-12-07,JOURNEY TO BETHLEHEM,RELIGIOSA,ESTADOS UNIDOS,E2300507800000,8376.0,143352.61,360 ENTRETENIMENTO E DISTRIBUICAO DE FILMES LTDA ­ ME,31182.0,22.208.152/0001-17
2023-12-07,SILENT NIGHT,FICÇÃO,ESTADOS UNIDOS,E2300444700000,25409.0,489725.88,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2023-12-07,O SEQUESTRO DO VOO 375,FICÇÃO,BRASIL,B2300524600000,199569.0,4070682.48,STARK'S CINEMA E LANCHONETE LTDA.,5465.0,32.917.296/0001-04
2023-12-07,SOFTIE,FICÇÃO,FRANÇA,E2300492700000,1008.0,14998.19,PROVIDENCE DISTRIBUIDORA DE FILMES LTDA - EPP,12443.0,08.656.129/0001-64
2023-12-07,LE THÉORÈME DE MARGUERITE,FICÇÃO,FRANÇA,E2300467500000,1153.0,23785.18,SYNAPSE BRAZIL PRODUCTION AND DISTRIBUTION LTDA,277.0,02.185.369/0001-41
2023-12-07,ROBERTO FARIAS:  MEMÓRIAS DE UM CINEASTA,DOCUMENTÁRIO,BRASIL,B2300337300000,80.0,1498.0,"UNIFILMES DISTRIBUIDORA, IMPORTADORA E EXPORTADORA DE FILMES LTDA",17810.0,12.452.477/0001-97
2023-12-07,EL AÑO DEL TIGRE,FICÇÃO,REPÚBLICA DOMINICANA,E2300421500000,167.0,3726.19,THE WALT DISNEY COMPANY (BRASIL) LTDA.,18398.0,73.042.962/0001-87
2023-12-07,THANKSGIVING,FICÇÃO,ESTADOS UNIDOS,E2300341800000,173082.0,3250050.71,COLUMBIA TRISTAR FILMES DO BRASIL LTDA,84.0,00.979.601/0001-98
2023-12-07,MAESTRO,FICÇÃO,ESTADOS UNIDOS,E2300424800000,10895.0,237580.41,O2 PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA.,63.0,67.431.718/0001-03
2023-12-07,LES ÂMES SOEURS,FICÇÃO,FRANÇA,E2300387300000,640.0,8735.52,ZETA FILMES LTDA,22936.0,02.469.679/0001-98
2023-12-06,NCT NATION: TO THE WORLD IN CINEMAS,VÍDEOMUSICAL,CORÉIA DO SUL,E2300498800000,4215.0,116788.59,UNITED CINEMAS INTERNATIONAL BRASIL LTDA.,749.0,01.289.530/0001-64
2023-11-30,EU SOU MARIA,FICÇÃO,BRASIL,B2300343000000,543.0,8095.22,ELO AUDIOVISUAL SERVIÇOS LTDA,5672.0,07.700.630/0001-18
2023-11-30,PEDÁGIO,FICÇÃO,BRASIL,B2300343300000,10964.0,178972.5,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2023-11-30,ALL FUN AND GAMES,FICÇÃO,ESTADOS UNIDOS,E2300230000000,125010.0,2342566.34,DIAMOND FILMS DO BRASIL PRODUÇÃO E DISTRIBUIÇÃO AUDIOVISUAL LTDA.,22724.0,17.095.184/0001-13
2023-11-30,TRÊS TIGRES TRISTES,FICÇÃO,BRASIL,B2200349500000,725.0,10284.0,OLHAR DISTRIBUICAO DE FILMES LTDA,37242.0,28.083.221/0001-90
2023-11-30,LA STRANEZZA,FICÇÃO,ITÁLIA,E2300436900000,943.0,17417.8,RISI FILM BRASIL LTDA.,51664.0,37.914.915/0001-12
2023-11-30,FALLEN LEAVES,FICÇÃO,ALEMANHA,E2300438800000,32942.0,619345.47,O2 PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA.,63.0,67.431.718/0001-03
2023-11-30,AS AVENTURAS DE POLIANA - O FILME,FICÇÃO,BRASIL,B2300484200000,104260.0,1803403.13,STARK'S CINEMA E LANCHONETE LTDA.,5465.0,32.917.296/0001-04
2023-11-30,ARISTOTLE AND DANTE DISCOVER THE SECRET OF THE UNIVERSE,FICÇÃO,ESTADOS UNIDOS,E2300336800000,10227.0,212289.45,WMIX DISTRIBUIDORA LTDA.,1935.0,03.918.609/0001-32
